path	git_state	bytes	utf8	status	batch	note
data/full/action/5411_天空之翼.yaml	tracked	2429	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5412_白铁大剑.yaml	tracked	2150	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5413_祭礼大剑.yaml	tracked	2581	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5414_狼的末路.yaml	tracked	1813	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5415_白缨枪.yaml	tracked	2139	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5416_千岩长枪.yaml	tracked	2494	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5417_天空之脊.yaml	tracked	2540	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5418_旅行剑.yaml	tracked	2076	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5419_祭礼剑.yaml	tracked	2572	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5420_风鹰剑.yaml	tracked	2743	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5421_冒险家头带.yaml	tracked	2206	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5422_幸运儿银冠.yaml	tracked	2213	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5423_游医的方巾.yaml	tracked	2242	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5424_赌徒的耳环.yaml	tracked	3292	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5425_教官的帽子.yaml	tracked	1905	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5426_流放者头冠.yaml	tracked	2983	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5427_破冰踏雪的回音.yaml	tracked	1654	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5428_冰风迷途的勇士.yaml	tracked	1778	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5429_酒渍船帽.yaml	tracked	1669	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5430_沉沦之心.yaml	tracked	1686	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5431_焦灼的魔女帽.yaml	tracked	1585	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5432_炽烈的炎之魔女.yaml	tracked	1875	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5433_唤雷的头冠.yaml	tracked	1653	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5434_如雷的盛怒.yaml	tracked	1683	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5435_翠绿的猎人之冠.yaml	tracked	1611	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5436_翠绿之影.yaml	tracked	1698	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5437_不动玄石之相.yaml	tracked	1506	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5438_悠古的磐岩.yaml	tracked	1635	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5439_月桂的宝冠.yaml	tracked	1534	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5440_深林的记忆.yaml	tracked	1743	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5441_飞叶迴斜.yaml	tracked	6443	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5442_沉没的预言.yaml	tracked	5493	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5443_悉数讨回.yaml	tracked	7367	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5444_吐纳真定.yaml	tracked	4133	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5445_流火焦灼.yaml	tracked	3509	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5446_参量质变仪.yaml	tracked	1998	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5447_便携营养袋.yaml	tracked	1539	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5448_派蒙.yaml	tracked	3868	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5449_提米.yaml	tracked	2168	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5450_凯瑟琳.yaml	tracked	2980	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5451_蒂玛乌斯.yaml	tracked	2098	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5452_瓦格纳.yaml	tracked	3156	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5453_卯师傅.yaml	tracked	2390	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5454_阿圆.yaml	tracked	1804	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5455_立本.yaml	tracked	3386	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5456_常九爷.yaml	tracked	2850	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5457_艾琳.yaml	tracked	1965	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5458_田铁嘴.yaml	tracked	3046	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5459_西风大教堂.yaml	tracked	3098	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5460_璃月港口.yaml	tracked	2983	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5461_晨曦酒庄.yaml	tracked	1422	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5462_骑士团图书馆.yaml	tracked	1433	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5463_望舒客栈.yaml	tracked	2190	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5474_仙跳墙.yaml	tracked	2250	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5475_甜甜花酿鸡.yaml	tracked	1981	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5476_兽肉薄荷卷.yaml	tracked	2291	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5477_莲花酥.yaml	tracked	2197	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5478_烤蘑菇披萨.yaml	tracked	2273	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5479_绝云锅巴.yaml	tracked	1599	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5480_最好的伙伴_.yaml	tracked	1800	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5481_运筹帷幄.yaml	tracked	1332	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5482_星天之兆.yaml	tracked	2461	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5483_刘苏.yaml	tracked	3003	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5484_群玉阁.yaml	tracked	1986	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5485_神宝迁宫祝词.yaml	tracked	1484	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
data/full/action/5486_快快缝补术.yaml	tracked	2878	yes	scope-excluded-card-rule-audit	inventory	card/rule data inventoried; line-by-line rule correctness audit excluded by task scope
